bookkeeping,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,markup_description,name,newick,pk,status
False,0,0,0,,151,738,bzs,braz1236,{},-15.5,language,-48.0,,Brazilian Sign Language,'Brazilian Sign Language [braz1236][bzs]-l-':1,2454,safe
False,0,0,0,,336,4958,kvl,brek1238,{},19.0561,language,96.8365,,Brek Karen,'Brek Karen [brek1238][kvl]-l-':1,7247,safe
False,0,0,0,,145,3923,buq,brem1238,{},-4.67372,language,145.562,,Brem,'Brem [brem1238][buq]-l-':1,5870,safe
False,0,0,0,,8,5264,brq,brer1240,{},-4.73271,language,144.707,,Breri,'Breri [brer1240][brq]-l-':1,7637,definitely endangered
False,6,0,0,,179,11770,bre,bret1244,{},48.2452,language,-3.78934,,Breton,"('Cornouaillais [corn1250]':1,'Leonais [leon1251]':1,'Middle Breton [midd1359]':1,'Old Breton [oldb1248]':1,'Tregorrois [treg1244]':1,'Vannetais [vann1244]':1)'Breton [bret1244][bre]-l-':1",14574,safe
False,3,0,0,,97,5736,bzd,brib1243,{},9.39794,language,-83.0539,,Bribri,"('Amubre-Katsi [amub1238]':1,'Coroma [coro1254]':1,'Salitre-Cabagra [sali1302]':1)'Bribri [brib1243][bzd]-l-':1",8345,definitely endangered
False,0,0,0,,151,736,NOCODE_Bribri-Sign,brib1244,{},9.4,language,-83.05,,Bribri Sign Language,'Bribri Sign Language [brib1244]-l-':1,2410,definitely endangered
False,0,0,0,,151,4066,bfi,brit1235,{},51.6688,language,-0.4431,,British Sign Language,'British Sign Language [brit1235][bfi]-l-':1,6079,safe
False,0,0,0,,179,6163,bkk,brok1247,{},34.5308,language,76.6026,,Brokskat,'Brokskat [brok1247][bkk]-l-':1,8773,definitely endangered
False,0,0,0,,336,12835,sgt,brok1248,{},27.3438,language,91.9972,,Brokpake,'Brokpake [brok1248][sgt]-l-':1,15579,definitely endangered
False,0,0,0,,336,12835,bro,brok1249,{},27.6544,language,90.648,,Dur Brokkat,'Dur Brokkat [brok1249][bro]-l-':1,15583,definitely endangered
False,0,0,0,,425,3374,NOCODE_Broken-Slavey,brok1250,{},,language,,,Broken Slavey,'Broken Slavey [brok1250]-l-':1,5201,safe
False,0,0,0,,425,1841,NOCODE_Broken-Oghibbeway,brok1252,{},,language,,,Broken Oghibbeway,'Broken Oghibbeway [brok1252]-l-':1,3394,safe
False,0,0,0,,425,1843,bpl,broo1238,{},-17.927,language,122.233,,Broome Pearling Lugger Pidgin,'Broome Pearling Lugger Pidgin [broo1238][bpl]-l-':1,3396,extinct
False,1,0,0,,207,14938,plw,broo1239,{},8.83891,language,117.871,,Brooke's Point Palawano,('South Palawano [sout2917]':1)'Brooke''s Point Palawano [broo1239][plw]-l-':1,17388,safe
False,0,0,0,,34,34,NOCODE_Bruny-Island,brun1235,{},-43.373112,language,147.247925,,Bruny Island,'Bruny Island [brun1235]-l-':1,483,extinct
False,3,0,0,,207,20791,kxd,brun1242,{},4.456045,language,114.429505,,Brunei,"('Brunei Malay [brun1243]':1,'Kampong Ayer [kamp1243]':1,'Kedayan [keda1250]':1)'Brunei [brun1242][kxd]-l-':1",22020,safe
False,0,0,0,,207,9116,bsb,brun1245,{},4.60791,language,114.517,,Brunei Bisaya,'Brunei Bisaya [brun1245][bsb]-l-':1,12100,safe
False,0,0,0,,151,736,NOCODE_Brunca-Sign,brun1247,{},9.978549,language,-84.821363,,Brunca Sign Language,'Brunca Sign Language [brun1247]-l-':1,2420,definitely endangered
False,0,0,0,,69,13627,bub,buaa1245,{},9.92491,language,18.0821,,Bua,'Bua [buaa1245][bub]-l-':1,16268,safe
False,0,0,0,,336,12779,cbl,bual1235,{},22.91,language,93.68,,Bualkhaw Chin,'Bualkhaw Chin [bual1235][cbl]-l-':1,15541,safe
False,1,0,0,,69,16154,box,buam1238,{},11.1687,language,-3.50303,,Buamu,('Ouarkoye [ouar1238]':1)'Buamu [buam1238][box]-l-':1,18175,safe
False,3,0,0,,69,8164,bvb,bube1242,{},3.53638,language,8.68929,,Bube,"('North Bobe [nort2804]':1,'Southeast Bobe [sout2820]':1,'Southwest Bobe [sout2819]':1)'Bube [bube1242][bvb]-l-':1",10916,severely endangered
True,0,0,0,,334,334,bbx,bubi1249,{},4.02178,language,9.22304,,Bubia,'Bubia [bubi1249][bbx]-l-':1,1476,severely endangered
False,0,0,0,,69,18396,buw,bubi1250,{},-1.16762,language,12.32251,,Bubi,'Bubi [bubi1250][buw]-l-':1,20112,vulnerable
False,0,0,0,,68,5538,stt,bude1236,{},11.6917,language,106.691,,Budeh Stieng,'Budeh Stieng [bude1236][stt]-l-':1,7954,severely endangered
False,0,0,0,,207,19402,btp,budi1249,{},-9.29802,language,153.689,,Budibud,'Budibud [budi1249][btp]-l-':1,20909,definitely endangered
False,0,0,0,,207,6488,bdx,budo1241,{},-2.07756,language,119.327,,Budong-Budong,'Budong-Budong [budo1241][bdx]-l-':1,9311,severely endangered
False,2,0,0,,36,5342,bdk,budu1248,{},41.2272,language,48.3353,,Budukh,"('Budukhi [budu1249]':1,'Yergyuch [yerg1242]':1)'Budukh [budu1248][bdk]-l-':1",7749,definitely endangered
False,8,0,0,,69,13691,buu,budu1250,{},2.00501,language,27.951,,Budu,"('Bafwakoyi [bafw1241]':1,'East Bafwangada [east2407]':1,'Ineta [inet1238]':1,'Mahaa [maha1297]':1,'Makoda [mako1252]':1,'Malamba [mala1472]':1,'Wadimbisa [wadi1250]':1,'West Bafwangada [west2475]':1)'Budu [budu1250][buu]-l-':1",16323,safe
False,4,0,0,,186,6268,bdm,budu1265,{},13.0692,language,14.4492,,Buduma,"('Kuri {Buduma} [kuri1265]':1,'Northern Buduma [nort3049]':1,'Nuclear Buduma [nucl1686]':1,'Southern Buduma [sout3052]':1)'Buduma [budu1265][bdm]-l-':1",8928,vulnerable
False,4,0,0,,69,20197,bja,budz1238,{},2.19951,language,22.6107,,Budza,"('Bosambi [bosa1244]':1,'Mbila [mbil1239]':1,'Monzamboli [monz1250]':1,'Yaliambi [yali1255]':1)'Budza [budz1238][bja]-l-':1",21528,safe
False,2,0,0,,140,685,NOCODE_Buena-Vista-Yokuts,buen1244,{},35.22038,language,-119.23748,,Buena Vista Yokuts,"('Hometwoli [home1246]':1,'Tulamni [tula1254]':1)'Buena Vista Yokuts [buen1244]-l-':1",2321,extinct
False,0,0,0,,68,2078,bbh,buga1247,{},23.6124,language,104.963,,Bugan,'Bugan [buga1247][bbh]-l-':1,3693,vulnerable
False,0,0,0,,207,17616,buk,buga1250,{},-6.67519,language,147.32,,Bugawac,'Bugawac [buga1250][buk]-l-':1,19412,definitely endangered
True,0,0,0,,334,334,bgh,buga1251,{},,language,,,Bugan (Retired),'Bugan {Retired} [buga1251][bgh]-l-':1,1228,safe
False,2,0,0,,207,17723,bgt,bugh1239,{},-8.47948,language,159.802,,Bughotu,"('Hageulu [hage1247]':1,'Vulava [vula1237]':1)'Bughotu [bugh1239][bgt]-l-':1",19615,safe
False,11,0,0,,207,6491,bug,bugi1244,{},-4.47,language,119.977,,Buginese,"('Barru [barr1249]':1,'Bone [bone1252]':1,'Camba [camb1243]':1,'Luwu [luwu1237]':1,'Pangkep [pang1292]':1,'Pasangkayu [pasa1242]':1,'Sawitto [sawi1255]':1,'Sidrap [sidr1237]':1,'Sinjai [sinj1241]':1,'Soppeng [sopp1246]':1,'Wajo [wajo1237]':1)'Buginese [bugi1244][bug]-l-':1",9314,safe
False,2,0,0,,97,5740,sab,bugl1243,{},8.57695,language,-81.25648,,Buglere,"('Bokotá [boko1272]':1,'Sabanero [saba1272]':1)'Buglere [bugl1243][sab]-l-':1",8349,definitely endangered
False,6,0,0,,336,3103,bgg,bugu1246,{},27.204,language,92.367,,Bugun,"('Bichom [bich1234]':1,'Dikhyang [dikh1234]':1,'Kaspi [kasp1234]':1,'Namphri [namp1239]':1,'Singchung [sing1271]':1,'Wangho [wang1301]':1)'Bugun [bugu1246][bgg]-l-':1",4898,definitely endangered
False,0,0,0,,207,6430,bku,buhi1245,{},12.6396,language,121.21,,Buhid,'Buhid [buhi1245][bku]-l-':1,9167,safe
False,0,0,0,,207,17609,bxh,buhu1237,{},-10.5074,language,150.18,,Buhutu,'Buhutu [buhu1237][bxh]-l-':1,19393,safe
False,0,0,0,,336,7235,byh,bujh1238,{},28.0084,language,84.5068,,Bujhyal,'Bujhyal [bujh1238][byh]-l-':1,10033,vulnerable
False,3,0,0,,207,6513,sdo,buka1257,{},0.96817,language,110.657,,Bukar-Sadung Bidayuh,"('Bukar Bidayuh [buka1258]':1,'Bukar Sadong [buka1259]':1,'Mentuh Tapuh [ment1250]':1)'Bukar-Sadung Bidayuh [buka1257][sdo]-l-':1",9347,vulnerable
False,0,0,0,,207,12097,bvk,buka1261,{},1.29075,language,113.246,,Bukat,'Bukat [buka1261][bvk]-l-':1,14877,vulnerable
False,0,0,0,,179,18963,bhh,bukh1238,{},41.0,language,64.0,,Bukharic,'Bukharic [bukh1238][bhh]-l-':1,20685,safe
False,0,0,0,,207,20792,bvu,buki1247,{},-2.75049,language,115.64,,Bukit Malay,'Bukit Malay [buki1247][bvu]-l-':1,22021,safe
False,2,0,0,,207,12097,bkn,buki1248,{},2.34947,language,114.895,,Bukitan,"('Punan Busang [puna1269]':1,'Punan Ukit [puna1270]':1)'Bukitan [buki1248][bkn]-l-':1",14878,vulnerable
False,2,0,0,,426,7609,ape,buki1249,{},-3.47169,language,143.111,,Bukiyip,"('Coastal Arapesh [coas1296]':1,'Nuclear Bukiyip [nucl1592]':1)'Bukiyip [buki1249][ape]-l-':1",10369,definitely endangered
False,0,0,0,,179,8815,tkb,buks1238,{},29.0853,language,79.4233,,Buksa,'Buksa [buks1238][tkb]-l-':1,11725,safe
False,2,0,0,,69,22726,bxk,buku1249,{},0.68043,language,34.7719,,Bukusu,"('Nuclear Bukusu [nucl1391]':1,'Tachoni {Bukusu} [tach1241]':1)'Bukusu [buku1249][bxk]-l-':1",23499,safe
False,0,0,0,,69,18299,buz,bukw1238,{},6.9415,language,10.2006,,Bukwen,'Bukwen [bukw1238][buz]-l-':1,19992,vulnerable
False,0,0,0,,269,4607,NOCODE_Bularnu,bula1255,{},-21.02656922,language,138.1566659,,Bularnu,'Bularnu [bula1255]-l-':1,6767,extinct
False,0,0,0,,151,4056,bqn,bulg1240,{},42.7918,language,25.0026,,Bulgarian Sign Language,'Bulgarian Sign Language [bulg1240][bqn]-l-':1,6064,safe
False,22,0,0,,179,8683,bul,bulg1262,{},43.3646,language,25.047,,Bulgarian,"('Anatolian Bulgarian [anat1260]':1,(('Central Balkan Bulgarian [cent2339]':1,'Eastern Balkan Bulgarian [east2815]':1,'Western Balkan Bulgarian [west2889]':1)'Balkan Bulgarian [balk1260]':1,'Bassarabian Bulgarian [bass1265]':1,'Moesian [moes1234]':1,('Central Rup [cent2340]':1,('Banat Bulgarian [bana1308]':1,'Paulician [pali1272]':1)'Eastern Rup [east2816]':1,'Pomak [poma1238]':1,'Western Rup [west2890]':1)'Rup [rupp1234]':1,'Transylvanian Bulgarian [tran1293]':1,'Wallachian Bulgarian [wall1260]':1)'Eastern Bulgarian [east2814]':1,('Northwestern Bulgarian [nort3294]':1,'Pirin-Malashevo [piri1234]':1,'Southwestern Bulgarian [sout3276]':1,'Transitional Bulgarian [tran1292]':1)'Western Bulgarian [west2888]':1)'Bulgarian [bulg1262][bul]-l-':1",11486,definitely endangered
False,0,0,0,,145,8526,bmp,bulg1265,{},-5.69713,language,146.403,,Bulgebi,'Bulgebi [bulg1265][bmp]-l-':1,11383,severely endangered
False,0,0,0,,69,16153,bwu,buli1254,{},10.5763,language,-1.26748,,Buli (Ghana),'Buli {Ghana} [buli1254][bwu]-l-':1,18172,safe
False,2,0,0,,207,17746,bzq,buli1255,{},1.0008,language,128.443,,Buli (Indonesia),"('Buli [buli1256]':1,'Wayamli [waya1267]':1)'Buli {Indonesia} [buli1255][bzq]-l-':1",19654,vulnerable
False,2,0,0,,69,5608,buy,bull1247,{},9.0,language,-13.16,,Bullom So,"('Kafu [kafu1238]':1,'Mmani [mman1238]':1)'Bullom So [bull1247][buy]-l-':1",8077,severely endangered
False,2,0,0,,68,5538,sti,bulo1242,{},11.9777,language,106.798,,Bulo Stieng,"('Budip [budi1247]':1,'Bulo [bulo1243]':1)'Bulo Stieng [bulo1242][sti]-l-':1",7953,definitely endangered
False,5,0,0,,69,13704,bum,bulu1251,{},3.16141,language,11.6365,,Bulu (Cameroon),"('Bene [bene1244]':1,'Yelinda [yeli1239]':1,'Yembana [yemb1245]':1,'Yengono [yeng1244]':1,'Zaman [zama1238]':1)'Bulu {Cameroon} [bulu1251][bum]-l-':1",16343,safe
False,0,0,0,,207,17631,bjl,bulu1253,{},-5.06134,language,150.101,,Bulu (Papua New Guinea),'Bulu {Papua New Guinea} [bulu1253][bjl]-l-':1,19462,definitely endangered
False,0,0,0,,69,8159,byp,buma1244,{},6.4491,language,9.36028,,Bumaji,'Bumaji [buma1244][byp]-l-':1,10902,safe
True,0,0,0,,334,334,bvp,buma1247,{},23.02,language,103.34,,Bumang,'Bumang [buma1247][bvp]-l-':1,1303,definitely endangered
False,5,0,0,,426,3453,aon,bumb1241,{},-3.65508,language,142.859,,Bumbita Arapesh,"('Bonahoi [bona1254]':1,'Timingir [timi1241]':1,'Urita [urit1239]':1,'Weril [weri1251]':1,'Werir [weri1252]':1)'Bumbita Arapesh [bumb1241][aon]-l-':1",5219,definitely endangered
False,0,0,0,,69,16312,bmv,bumm1238,{},6.48655,language,10.418,,Bum,'Bum [bumm1238][bmv]-l-':1,18326,safe
False,4,0,0,,336,17915,kjz,bumt1240,{},27.6494,language,90.8037,,Bumthangkha,"('Chogor [chog1238]':1,'Chunmat [chun1246]':1,'Tang {Bhutan} [tang1332]':1,'Ura [uraa1244]':1)'Bumthangkha [bumt1240][kjz]-l-':1",19765,vulnerable
False,5,0,0,,39,5368,bwx,buna1273,{},24.1025,language,107.711,,Bu-Nao Bunu,"('Bunuo [bunu1265]':1,'Dongnu [dong1287]':1,'Naogelao [naog1238]':1,'Numao [numa1251]':1,'Nunu [nunu1247]':1)'Bu-Nao Bunu [buna1273][bwx]-l-':1",7770,definitely endangered
False,0,0,0,,382,382,bck,buna1275,{},-17.8297,language,125.631,,Bunaba,'Bunaba [buna1275][bck]-l-':1,1641,critically endangered
False,11,0,0,,207,20886,bdd,buna1276,{},-10.0761,language,151.066,,Bunama,"('Barabara [bara1366]':1,'Kasikasi [kasi1254]':1,'Kerorogea [kero1243]':1,'Kumalahu [kuma1277]':1,'Lomitawa [lomi1237]':1,'Meudana [meud1237]':1,'Nuclear Bunama [nucl1504]':1,'Sawabwala [sawa1248]':1,'Sawatupwa [sawa1249]':1,'Sipupu [sipu1240]':1,'Weyoko [weyo1238]':1)'Bunama [buna1276][bdd]-l-':1",22076,safe
False,2,0,0,,426,1880,bvn,buna1277,{},-3.95553,language,144.119,,Buna,"('Kasmin [kasm1239]':1,'Masan [masa1310]':1)'Buna [buna1277][bvn]-l-':1",3446,definitely endangered
False,0,0,0,,414,1818,bfn,buna1278,{},-9.13618,language,125.216,,Bunak,'Bunak [buna1278][bfn]-l-':1,3347,vulnerable
False,22,0,0,,179,11606,bns,bund1253,{},24.8982,language,78.9542,,Bundeli,"('Aligarh [alig1238]':1,'Banaphari [bana1281]':1,'Bhadauri [bhad1242]':1,'Chhatapur [chha1248]':1,'Chhindwara Bundeli [chhi1243]':1,'Gaoli [gaol1242]':1,'Khatola [khat1248]':1,'Kirari [kira1246]':1,'Kundri [kund1251]':1,'Lodhanti [lodh1244]':1,'Nagpuri Hindi [nagp1248]':1,'Nibhatta [nibh1238]':1,'Pawari [pawa1253]':1,'Raghobansi [ragh1238]':1,'Southern Bharatpur [sout2660]':1,'Southern Morena [sout2659]':1,'Standard Braj of Bulandshahr [stan1297]':1,'Standard Braj of Eastern Agra [stan1300]':1,'Standard Braj of Mathura [stan1298]':1,'Standard Bundeli [stan1299]':1,'Tirhari {Bundeli} [tirh1245]':1,'Western Agra [west2378]':1)'Bundeli [bund1253][bns]-l-':1",14223,safe
False,0,0,0,,69,16284,bqd,bung1259,{},6.40736,language,11.6389,,Bung,'Bung [bung1259][bqd]-l-':1,18293,extinct
False,0,0,0,,269,6671,xbg,bung1264,{},-36.5,language,140.5,,Bunganditj,'Bunganditj [bung1264][xbg]-l-':1,9442,extinct
False,0,0,0,,69,18516,wun,bung1265,{},-8.32587,language,32.8801,,Bungu,'Bungu [bung1265][wun]-l-':1,20270,safe
False,6,0,0,,207,14817,bkz,bung1269,{},-3.22197,language,122.212,,Bungku,"('Landawe [land1259]':1,'Nuclear Bungku [nucl1571]':1,'Routa [rout1237]':1,'Torete [tore1237]':1,'Tulambatu [tula1253]':1,'Waia [waia1242]':1)'Bungku [bung1269][bkz]-l-':1",17224,safe
False,0,0,0,,426,1880,but,bung1270,{},-3.69674,language,143.796,,Bungain,'Bungain [bung1270][but]-l-':1,3449,definitely endangered
False,0,0,0,,216,2721,buv,bunn1240,{},-4.51885,language,143.892,,Bun,'Bun [bunn1240][buv]-l-':1,4441,definitely endangered
False,0,0,0,,180,798,dgb,buno1241,{},14.43,language,-3.49,,Bunoge Dogon,'Bunoge Dogon [buno1241][dgb]-l-':1,2550,definitely endangered
False,7,0,0,,207,207,bnn,bunu1267,{},23.4116,language,121.025,,Bunun,"(('Takbanuaz [tako1237]':1,'Takivatan [taki1251]':1)'Central Bunun [cent2105]':1,('Takibakha [taki1252]':1,'Takituduh [taki1253]':1)'North Bunun [nort2902]':1,'South Bunun [sout2930]':1)'Bunun [bunu1267][bnn]-l-':1",847,vulnerable
False,0,0,0,,207,6423,blf,buol1237,{},0.97727,language,121.519,,Buol,'Buol [buol1237][blf]-l-':1,9146,vulnerable
False,3,0,0,,397,3291,bvr,bura1267,{},-12.3061,language,134.365,,Burarra,"('Gun-narda [gunn1248]':1,'Gun-narta [gunn1247]':1,'Gun-nartpa [gunn1249]':1)'Burarra [bura1267][bvr]-l-':1",5121,definitely endangered
True,0,0,0,,334,334,bkg,bura1269,{},4.42283,language,20.7161,,Buraka,'Buraka [bura1269][bkg]-l-':1,1161,vulnerable
False,0,0,0,,69,16135,bys,bura1271,{},9.49451,language,11.0698,,Burak,'Burak [bura1271][bys]-l-':1,18143,safe
False,0,0,0,,423,7573,NOCODE_Buradiiga,bura1273,{},-3.9,language,34.1,,Buraadiiga,'Buraadiiga [bura1273]-l-':1,10291,safe
False,0,0,0,,148,723,bti,bura1276,{},-2.79301,language,136.038,,Burate,'Burate [bura1276][bti]-l-':1,2373,definitely endangered
False,3,0,0,,186,11834,bwr,bura1292,{},10.4822,language,12.3007,,Bura-Pabir,"('Hyil Hawul [hyil1238]':1,'Pabir [pabi1240]':1,'Pela {Nigeria} [pela1248]':1)'Bura-Pabir [bura1292][bwr]-l-':1",14638,vulnerable
False,0,0,0,,151,736,NOCODE_Bura-Sign,bura1295,{},10.478601,language,12.28484,,Bura Sign Language,'Bura Sign Language [bura1295]-l-':1,2426,safe
False,0,0,0,,269,6741,bxn,burd1238,{},-22.9646,language,114.658,,Burduna,'Burduna [burd1238][bxn]-l-':1,9511,extinct
False,0,0,0,,186,14716,bvh,bure1242,{},10.4603,language,10.4554,,Bure,'Bure [bure1242][bvh]-l-':1,17067,critically endangered
False,0,0,0,,186,4212,bji,burj1242,{},4.44624,language,38.4646,,Burji,'Burji [burj1242][bji]-l-':1,6302,vulnerable
False,0,0,0,,151,738,NOCODE_Burkina-Faso-Sign,burk1234,{},12.363514,language,-1.5238,,Burkina Faso Sign Language,'Burkina Faso Sign Language [burk1234]-l-':1,2446,safe
False,0,0,0,,336,7221,NOCODE_Pyu-Burma,burm1262,{},,language,,,Burma Pyu,'Burma Pyu [burm1262]-l-':1,9965,extinct
False,0,0,0,,207,19472,vrt,burm1263,{},-16.41653,language,167.73124,,Burmbar,'Burmbar [burm1263][vrt]-l-':1,21035,definitely endangered
False,0,0,0,,,,bzu,burm1264,{},-2.47582,language,138.203,,Burmeso,'Burmeso [burm1264][bzu]-l-':1,157,definitely endangered
False,3,0,0,,,,bsk,buru1296,{},36.2161,language,74.8236,,Burushaski,"('Hunza [hunz1248]':1,'Nagar [naga1398]':1,'Yasin [yasi1237]':1)'Burushaski [buru1296][bsk]-l-':1",300,definitely endangered
False,0,0,0,,69,5656,bqw,buru1299,{},7.01091,language,10.8617,,Buru (Nigeria),'Buru {Nigeria} [buru1299][bqw]-l-':1,8173,vulnerable
False,5,0,0,,423,3363,bdi,buru1301,{},10.725,language,33.921,,Burun,"('Abuldugu [abul1238]':1,'Maiak [maia1240]':1,'Mufwa [mufw1238]':1,'Mughaja [mugh1243]':1,'Ragreig [ragr1238]':1)'Burun [buru1301][bdi]-l-':1",5196,safe
False,4,0,0,,207,17604,mhs,buru1303,{},-3.43957,language,126.632,,Buru (Indonesia),"('Central Buru [cent2076]':1,'Fogi [fogi1237]':1,'Masarete [masa1305]':1,'Wae Sama [waes1237]':1)'Buru {Indonesia} [buru1303][mhs]-l-':1",19384,safe
False,0,0,0,,207,17343,bqr,buru1304,{},3.36912,language,117.012,,Burusu,'Burusu [buru1304][bqr]-l-':1,19224,safe
False,2,0,0,,145,5912,bmu,buru1306,{},-6.51663,language,147.333,,Burum-Mindik,"('Siawari [siaw1242]':1,'Somba [somb1238]':1)'Burum-Mindik [buru1306][bmu]-l-':1",8489,safe
False,0,0,0,,145,11312,aip,buru1307,{},-5.12217,language,140.03,,Burumakok,'Burumakok [buru1307][aip]-l-':1,14047,severely endangered
False,0,0,0,,145,3938,asi,buru1308,{},-3.54561,language,133.327,,Buruwai,'Buruwai [buru1308][asi]-l-':1,5902,definitely endangered
False,0,0,0,,376,5060,bry,buru1309,{},-4.03527,language,143.015,,Burui,'Burui [buru1309][bry]-l-':1,7387,definitely endangered
False,0,0,0,,186,4208,bds,buru1320,{},-5.21369,language,35.963,,Burunge,'Burunge [buru1320][bds]-l-':1,6295,definitely endangered
False,0,0,0,,425,1838,NOCODE_Burundi-Pidgin-French,buru1323,{},,language,,,Burundi Pidgin French,'Burundi Pidgin French [buru1323]-l-':1,3377,safe
False,0,0,0,,69,13680,bxs,busa1251,{},5.8604,language,9.68068,,Busam,'Busam [busa1251][bxs]-l-':1,16302,vulnerable
False,3,0,0,,383,10178,bqp,busa1253,{},9.91074,language,4.39929,,Busa,"('Illo [illo1238]':1,'New Busa [newb1246]':1,'Wawa {Nigeria} [wawa1248]':1)'Busa [busa1253][bqp]-l-':1",13168,safe
False,0,0,0,,207,21191,bsm,busa1254,{},-1.73681,language,136.032,,Busami,'Busami [busa1254][bsm]-l-':1,22340,vulnerable
False,3,0,0,,207,12151,bfg,busa1255,{},0.03494,language,115.401,,Busang Kayan,"('Belayan [bela1259]':1,'Long Bleh [long1414]':1,'Mahakam Busang [maha1298]':1)'Busang Kayan [busa1255][bfg]-l-':1",14932,vulnerable
False,5,0,0,,69,23367,buf,bush1247,{},-4.69463,language,21.4556,,Bushoong,"('Djembe [djem1238]':1,'Ngende [ngen1252]':1,'Ngombe [ngom1269]':1,'Ngongo {Buushong} [ngon1274]':1,'Pianga [pian1241]':1)'Bushoong [bush1247][buf]-l-':1",23802,safe
False,2,0,0,,207,17298,buc,bush1250,{},-12.9652,language,45.1368,,Kibosy Kiantalaotsy-Majunga,"('Kiantalaotse [kian1236]':1,'Majunga [maju1234]':1)'Kibosy Kiantalaotsy-Majunga [bush1250][buc]-l-':1",19195,vulnerable
False,0,0,0,,207,14815,bup,buso1238,{},-5.60524,language,122.622,,Busoa,'Busoa [buso1238][bup]-l-':1,17219,definitely endangered
True,0,0,0,,334,334,bso,buso1242,{},12.5008,language,17.6011,,Buso,'Buso [buso1242][bso]-l-':1,1378,severely endangered
False,0,0,0,,186,17094,dox,buss1239,{},5.74987,language,37.2017,,Bussa,'Bussa [buss1239][dox]-l-':1,19109,definitely endangered
False,0,0,0,,69,5656,bju,busu1244,{},6.68152,language,9.78433,,Busuu,'Busuu [busu1244][bju]-l-':1,8172,critically endangered
False,0,0,0,,358,358,NOCODE_Butam,buta1242,{},-4.471696,language,152.245674,,Butam,'Butam [buta1242]-l-':1,1595,extinct
False,0,0,0,,207,20815,kyb,butb1235,{},17.2239,language,121.091,,Butbut Kalinga,'Butbut Kalinga [butb1235][kyb]-l-':1,22043,safe
False,0,0,0,,425,1839,NOCODE_Butler-English,butl1235,{},,language,,,Butler English,'Butler English [butl1235]-l-':1,3388,safe
False,0,0,0,,207,19519,bnr,butm1237,{},-15.3353,language,167.034,,Farafi,'Farafi [butm1237][bnr]-l-':1,21065,definitely endangered
False,0,0,0,,207,12178,btw,butu1244,{},8.87009,language,125.418,,Butuanon,'Butuanon [butu1244][btw]-l-':1,14942,definitely endangered
False,2,0,0,,69,8185,jid,buuu1244,{},9.05077,language,8.65697,,Bu,"('Ninkada [nink1238]':1,'Nuclear Bu [nucl1374]':1)'Bu [buuu1244][jid]-l-':1",10947,definitely endangered
False,0,0,0,,186,8906,bhs,buwa1243,{},10.6151,language,13.8838,,Buwal,'Buwal [buwa1243][bhs]-l-':1,11776,safe
True,0,0,0,,334,334,bxt,buxi1237,{},,language,,,Buxinhua,'Buxinhua [buxi1237][bxt]-l-':1,1379,safe
True,0,0,0,,334,334,byy,buya1245,{},-4.90828,language,26.298,,Buya,'Buya [buya1245][byy]-l-':1,1291,safe
False,0,0,0,,336,9948,jiy,buyu1238,{},22.0,language,101.08,,Buyuan Jinuo,'Buyuan Jinuo [buyu1238][jiy]-l-':1,12919,definitely endangered
False,0,0,0,,69,21768,byi,buyu1239,{},-5.41806,language,28.5545,,Buyu,'Buyu [buyu1239][byi]-l-':1,22768,safe
False,5,0,0,,69,20083,bww,bwaa1238,{},2.5957,language,25.2514,,Bwa,"('Bati [bati1250]':1,'Benge {Congo} [beng1281]':1,'Kiba [kiba1245]':1,'Leboa-Le [lebo1244]':1,'Yewu [yewu1238]':1)'Bwa [bwaa1238][bww]-l-':1",21413,safe
False,9,0,0,,207,20891,bwd,bwai1242,{},-9.51158,language,150.297,,Bwaidoka,"('Bebebele Ii [bebe1251]':1,'Belebele I [bele1251]':1,'Bwaidoga [bwai1243]':1,'Faiyava [faiy1237]':1,'Kilia [kili1263]':1,'Kiliva [kili1264]':1,'Lauwela [lauw1238]':1,'Mataitai [mata1284]':1,'Wagifa [wagi1248]':1)'Bwaidoka [bwai1242][bwd]-l-':1",22097,safe
False,2,0,0,,207,17609,tte,bwan1241,{},-10.6599,language,151.034,,Bwanabwana,"('Kwalaiwa [kwal1256]':1,'Wale [wale1245]':1)'Bwanabwana [bwan1241][tte]-l-':1",19392,safe
False,0,0,0,,207,17703,bwa,bwat1240,{},-21.3777,language,165.076,,Bwatoo,'Bwatoo [bwat1240][bwa]-l-':1,19580,definitely endangered
False,0,0,0,,336,4956,bwe,bwek1238,{},18.9796,language,96.9936,,Bwe Karen,'Bwe Karen [bwek1238][bwe]-l-':1,7246,vulnerable
False,0,0,0,,69,20192,bwl,bwel1238,{},3.22,language,19.28,,Bwela,'Bwela [bwel1238][bwl]-l-':1,21514,safe
False,0,0,0,,207,21036,NOCODE_Bwenelang,bwen1239,{},-16.338946,language,167.660849,,Bwenelang,'Bwenelang [bwen1239]-l-':1,22255,critically endangered
False,0,0,0,,69,16400,bwc,bwil1245,{},-8.3041,language,29.4071,,Bwile,'Bwile [bwil1245][bwc]-l-':1,18521,vulnerable
False,0,0,0,,69,23330,bwz,bwis1242,{},-3.23686,language,11.9595,,Bwisi,'Bwisi [bwis1242][bwz]-l-':1,23768,definitely endangered
