bookkeeping,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,markup_description,name,newick,pk,status
False,0,0,0,,207,15145,lmy,lamb1273,{},-9.70434,language,119.344,,Lamboya,'Lamboya [lamb1273][lmy]-l-':1,17571,definitely endangered
False,8,0,0,,207,15145,wew,weje1237,{},-9.55099,language,119.349,,Wewewa,"('Lauli [laul1237]':1,('Mbukambero [mbuk1241]':1,'Nuclear Laura [nucl1519]':1)'Laura [laur1249][lur]':1,'Tana Righu [tana1282]':1,'Ve Luri [velu1239]':1,'Wai Bangga [waib1245]':1,'Weyewa [weye1237]':1)'Wewewa [weje1237][wew]-l-':1",17572,safe
False,0,0,0,,207,15147,riu,riun1237,{},-8.60342,language,121.122,,Riung,'Riung [riun1237][riu]-l-':1,17573,safe
False,4,0,0,,207,15147,mqy,mang1405,{},-8.55748,language,120.329,,Manggarai,"('Central Manggarai [cent2073]':1,'Eastern Manggarai [east2463]':1,'West-Central Manggarai [west2536]':1,'Western Manggarai [west2537]':1)'Manggarai [mang1405][mqy]-l-':1",17574,safe
False,0,0,0,,207,15149,rjg,rajo1237,{},-8.78645,language,120.703,,Rajong,'Rajong [rajo1237][rjg]-l-':1,17575,definitely endangered
False,0,0,0,,207,15149,wrx,waer1237,{},-8.74889,language,120.793,,Kolor,'Kolor [waer1237][wrx]-l-':1,17576,definitely endangered
False,2,0,0,,207,15154,wah,watu1247,{},-4.47294,language,131.641,,Watubela,"('Sulmelang [sulm1237]':1,'Tamher Timur [tamh1237]':1)'Watubela [watu1247][wah]-l-':1",17585,safe
False,3,0,0,,207,15156,weo,nort2864,{},-3.05143,language,128.839,,Wemale,"('Horale [hora1237]':1,'Kasieh [kasi1255]':1,'Uwenpantai [uwen1237]':1)'Wemale [nort2864][weo]-l-':1",17589,safe
False,0,0,0,,207,15159,bnf,masi1266,{},-3.29547,language,130.601,,Masiwang,'Masiwang [masi1266][bnf]-l-':1,17595,vulnerable
False,0,0,0,,207,15159,bty,bobo1254,{},-3.43514,language,130.179,,Bobot,'Bobot [bobo1254][bty]-l-':1,17596,vulnerable
False,0,0,0,,207,15160,hti,hoti1237,{},-3.0083,language,130.168,,Hoti of East Seram,'Hoti of East Seram [hoti1237][hti]-l-':1,17597,critically endangered
False,0,0,0,,207,15160,sgu,sala1269,{},-3.14654,language,130.53,,Salas,'Salas [sala1269][sgu]-l-':1,17598,severely endangered
False,3,0,0,,207,15160,bgy,beng1287,{},-3.13924,language,130.091,,Benggoi,"('Balakeo [bala1308]':1,'Lesa [lesa1237]':1,'Nuclear Benggoi [nucl1533]':1)'Benggoi [beng1287][bgy]-l-':1",17599,definitely endangered
False,3,0,0,,207,15160,ste,lian1255,{},-3.11832,language,129.899,,Liana-Seti,"('Kobi [kobi1242]':1,'Seti {Indonesian} [seti1246]':1,'Wahakaim [waha1237]':1)'Liana-Seti [lian1255][ste]-l-':1",17600,vulnerable
False,0,0,0,,207,15161,kzd,kada1286,{},-1.74547,language,125.142,,Kadai,'Kadai [kada1286][kzd]-l-':1,17601,definitely endangered
False,3,0,0,,207,15161,tlv,tali1262,{},-1.79516,language,124.869,,Taliabu,"('Mananga [mana1296]':1,'Mangei [mang1407]':1,'Padang {Taliabu} [pada1258]':1)'Taliabu [tali1262][tlv]-l-':1",17602,safe
False,2,0,0,,207,15171,mbq,mais1250,{},-9.22853,language,148.731,,Maisin,"('Kosirava [kosi1238]':1,'Nuclear Maisin [nucl1499]':1)'Maisin [mais1250][mbq]-l-':1",17610,safe
False,0,0,0,,207,15173,sij,numb1247,{},-7.52806,language,147.298,,Numbami,'Numbami [numb1247][sij]-l-':1,17614,definitely endangered
False,0,0,0,,207,15177,tqp,tomo1244,{},-5.30721,language,151.828,,Tomoip,'Tomoip [tomo1244][tqp]-l-':1,17627,safe
False,0,0,0,,207,15178,bbn,unea1237,{},-4.89383,language,149.141,,Uneapa,'Uneapa [unea1237][bbn]-l-':1,17629,safe
False,0,0,0,,207,15178,wiv,mudu1242,{},-4.69751,language,149.489,,Muduapa,'Muduapa [mudu1242][wiv]-l-':1,17630,safe
False,0,0,0,,207,15180,crc,lonw1238,{},-16.2286,language,168.016,,Lonwolwol,'Lonwolwol [lonw1238][crc]-l-':1,17633,definitely endangered
False,6,0,0,,207,15180,tvk,sout2859,{},-16.2975,language,168.211,,Southeast Ambrym,"(('Mele Maat [mele1255]':1,'Penapo [pena1262]':1,'Taveak [tave1241]':1,'Toak [toak1237]':1)'Ase-Taveak [aset1235]':1,'Endu [endu1237]':1)'Southeast Ambrym [sout2859][tvk]-l-':1",17634,safe
False,2,0,0,,207,15180,mmg,nort2839,{},-16.1741,language,168.14,,North Ambrym,"('Magam [maga1262]':1,'Olal [olal1237]':1)'North Ambrym [nort2839][mmg]-l-':1",17635,definitely endangered
False,5,0,0,,207,15185,app,apma1240,{},-15.8559,language,168.189,,Apma,"('Bwatnapni [bwat1239]':1,'Loltong [lolt1237]':1,'Melsisi [mels1237]':1,'Suru-Bo [suru1260]':1,'Suru-Marani [suru1259]':1)'Apma [apma1240][app]-l-':1",17650,safe
False,3,0,0,,207,15185,sax,saaa1241,{},-15.9534,language,168.228,,Sa,"('Lolatavola [lola1247]':1,'Ninebulo [nine1237]':1,'Ponorwal [pono1239]':1)'Sa [saaa1241][sax]-l-':1",17651,safe
False,0,0,0,,207,15186,tgs,nume1241,{},-14.230149,language,167.593474,,Nume,'Nume [nume1241][tgs]-l-':1,17652,definitely endangered
False,0,0,0,,207,15186,mtt,mota1237,{},-13.835361,language,167.690924,,Mota,'Mota [mota1237][mtt]-l-':1,17654,definitely endangered
False,3,0,0,,207,15186,mrm,merl1237,{},-14.450679,language,168.053527,,Merlav,"('Matliwag [matl1238]':1,'Mwerig [mwer1250]':1,'West Mwerelawa [west2512]':1)'Merlav [merl1237][mrm]-l-':1",17655,safe
False,1,0,0,,207,15186,mlv,motl1237,{},-13.655015,language,167.706277,,Mwotlap,('Volow [volo1238]':1)'Mwotlap [motl1237][mlv]-l-':1,17656,vulnerable
False,0,0,0,,207,15186,urr,leha1244,{},-13.542726,language,167.343342,,Lehalurup,'Lehalurup [leha1244][urr]-l-':1,17657,definitely endangered
False,2,0,0,,207,15186,msn,vure1239,{},-13.905677,language,167.451412,,Vurës,"('Nuclear Vures [nucl1481]':1,'Vetumboso [vetu1237]':1)'Vurës [vure1239][msn]-l-':1",17659,definitely endangered
False,0,0,0,,207,15186,wwo,weta1242,{},-14.366666,language,167.545897,,Dorig,'Dorig [weta1242][wwo]-l-':1,17660,definitely endangered
False,0,0,0,,207,15186,tql,leha1243,{},-13.5043,language,167.332,,Lehali,'Lehali [leha1243][tql]-l-':1,17662,definitely endangered
False,3,0,0,,207,15189,omb,east2443,{},-15.3523,language,167.89,,East Ambae,"('Lolokaro [lolo1262]':1,'Lombaha [lomb1262]':1,'Longana [long1396]':1)'East Ambae [east2443][omb]-l-':1",17668,safe
False,2,0,0,,207,15189,nnd,west2513,{},-15.4281,language,167.807,,West Ambae,"('Nduindui [ndui1237]':1,'Walaha [wala1268]':1)'West Ambae [west2513][nnd]-l-':1",17669,safe
False,3,0,0,,207,15190,mwo,cent2058,{},-15.0784,language,168.135,,Central Maewo,"('Lotora [loto1239]':1,'Peterara [pete1237]':1,'Tanoriki [tano1245]':1)'Central Maewo [cent2058][mwo]-l-':1",17670,vulnerable
False,3,0,0,,207,15190,btr,baet1237,{},-15.2574,language,168.159,,Baetora,"('Narovorovo [naro1250]':1,'Nasawa [nasa1241]':1,'Talise {Vanuatu} [tali1260]':1)'Baetora [baet1237][btr]-l-':1",17671,safe
False,0,0,0,,207,15190,mrb,mari1426,{},-14.970047,language,168.057941,,Sunwadia,'Sunwadia [mari1426][mrb]-l-':1,17672,definitely endangered
False,0,0,0,,207,15191,ler,lenk1247,{},-2.33367,language,147.742,,Lenkau,'Lenkau [lenk1247][ler]-l-':1,17673,definitely endangered
False,0,0,0,,207,15191,ncn,naun1237,{},-2.21213,language,148.201,,Nauna,'Nauna [naun1237][ncn]-l-':1,17674,severely endangered
False,0,0,0,,207,15191,pek,penc1239,{},-2.29891,language,147.81,,Penchal,'Penchal [penc1239][pek]-l-':1,17676,safe
False,2,0,0,,207,15192,pkg,pakt1239,{},-2.05269,language,147.767,,Pak-Tong,"('Pak [pakk1242]':1,'Tong [tong1326]':1)'Pak-Tong [pakt1239][pkg]-l-':1",17679,safe
False,0,0,0,,207,15195,ktk,kani1282,{},-1.51777,language,145.086,,Kaniet,'Kaniet [kani1282][ktk]-l-':1,17683,extinct
False,0,0,0,,207,15195,NOCODE_Kaniet-Dempwolff,kani1283,{},-0.892611,language,145.543794,,Kaniet-Dempwolff,'Kaniet-Dempwolff [kani1283]-l-':1,17684,extinct
False,2,0,0,,207,15196,gil,gilb1244,{},-1.34,language,176.44,,Gilbertese,"('Banaban [bana1287]':1,'Nui [nuii1237]':1)'Gilbertese [gilb1244][gil]-l-':1",17685,safe
False,4,0,0,,207,15198,nlz,nalo1235,{},-10.8,language,165.8,,Nalögo,"('Mbanyö [mban1269]':1,'Nea [neaa1234]':1,'Noepe [noep1234][npx]':1,'Nooli [nool1234]':1)'Nalögo [nalo1235][nlz]-l-':1",17689,safe
False,10,0,0,,207,15198,ntu,natu1246,{},-10.6771,language,165.835,,Natügu,"('Io [iooo1234]':1,'Malo [malo1246]':1,'Matu [matu1264]':1,'Mbanua [mban1270]':1,'Nemba [nemb1239]':1,'Neo [neoo1234]':1,'Nepa [nepa1255]':1,'Noka [noka1234]':1,'Nööle [nool1235]':1,'Venga [veng1239]':1)'Natügu [natu1246][ntu]-l-':1",17690,safe
False,0,0,0,,207,15202,tbe,tani1255,{},-11.2975,language,166.507,,Tanimbili,'Tanimbili [tani1255][tbe]-l-':1,17691,severely endangered
False,0,0,0,,207,15202,aua,asum1237,{},-11.2969,language,166.499,,Asumboa,'Asumboa [asum1237][aua]-l-':1,17692,severely endangered
False,0,0,0,,207,15202,utp,amba1266,{},-11.2958,language,166.498,,Amba (Solomon Islands),'Amba {Solomon Islands} [amba1266][utp]-l-':1,17693,safe
False,0,0,0,,207,15206,uur,urav1235,{},-18.6747,language,169.084,,Ura (Vanuatu),'Ura {Vanuatu} [urav1235][uur]-l-':1,17694,critically endangered
False,0,0,0,,207,15206,iff,ifoo1237,{},-18.7668,language,169.007,,Ifo,'Ifo [ifoo1237][iff]-l-':1,17695,extinct
False,3,0,0,,207,15206,erg,siee1239,{},-18.8181,language,169.166,,Sie,"('Nuclear Sie [nucl1488]':1,'Potnariven [potn1237]':1,'Yoku [yoku1254]':1)'Sie [siee1239][erg]-l-':1",17696,safe
False,0,0,0,,207,15208,pme,pwaa1237,{},-20.8442,language,164.77,,Pwaamei,'Pwaamei [pwaa1237][pme]-l-':1,17699,definitely endangered
False,0,0,0,,207,15208,pop,pwap1237,{},-20.8133,language,164.556,,Pwapwa,'Pwapwa [pwap1237][pop]-l-':1,17700,severely endangered
False,0,0,0,,207,15208,piz,pije1237,{},-20.7824,language,164.942,,Pije,'Pije [pije1237][piz]-l-':1,17701,definitely endangered
False,0,0,0,,207,15208,jaz,jawe1237,{},-20.6648,language,164.676,,Jawe,'Jawe [jawe1237][jaz]-l-':1,17702,vulnerable
False,0,0,0,,207,15208,wmn,waam1236,{},-20.5014,language,164.409,,Waamwang,'Waamwang [waam1236][wmn]-l-':1,17705,extinct
False,0,0,0,,207,15209,ane,xara1244,{},-21.7034,language,165.996,,Xârâcùù,'Xârâcùù [xara1244][ane]-l-':1,17706,safe
False,2,0,0,,207,15209,cir,tiri1258,{},-21.8147,language,165.792,,Tiri-Mea,"('Mea [meaa1237][meg]':1,'Tiri [tiri1261]':1)'Tiri-Mea [tiri1258][cir]-l-':1",17707,definitely endangered
False,0,0,0,,207,15209,axx,xara1243,{},-21.8223,language,166.376,,Xaragure,'Xaragure [xara1243][axx]-l-':1,17709,vulnerable
False,0,0,0,,207,15209,nek,neku1237,{},-21.6524,language,165.578,,Neku,'Neku [neku1237][nek]-l-':1,17710,definitely endangered
False,0,0,0,,207,15209,sih,zire1240,{},-21.6544,language,165.482,,Zire,'Zire [zire1240][sih]-l-':1,17711,extinct
False,0,0,0,,207,15209,bpk,orow1242,{},-21.6269,language,165.473,,Orowe,'Orowe [orow1242][bpk]-l-':1,17712,definitely endangered
False,3,0,0,,207,15210,duf,dumb1241,{},-22.0947,language,166.531,,Dumbea,"('Nrumee [nrum1234]':1,'Paita-Unya [pait1249]':1,'Wenyii [weny1239]':1)'Dumbea [dumb1241][duf]-l-':1",17713,vulnerable
False,3,0,0,,207,15210,kdk,nume1242,{},-22.2689,language,166.705,,Numee,"('Kwenyii [kwen1247]':1,'Nuclear Numee [nucl1484]':1,'Ouen [ouen1237]':1)'Numee [nume1242][kdk]-l-':1",17714,definitely endangered
False,2,0,0,,207,15213,nee,kuma1276,{},-20.4035,language,164.193,,Nêlêmwa-Nixumwak,"('Kumak [nucl1483]':1,'Nenema [nene1250]':1)'Nêlêmwa-Nixumwak [kuma1276][nee]-l-':1",17715,vulnerable
False,2,0,0,,207,15213,nua,yuag1237,{},-20.5664,language,164.51,,Yuaga,"('Juanga [juan1250]':1,'Thuanga [thua1237]':1)'Yuaga [yuag1237][nua]-l-':1",17716,vulnerable
False,2,0,0,,207,15213,msq,caac1237,{},-20.4114,language,164.578,,Caac,"('La Conception [laco1243]':1,'Pouébo [poue1237]':1)'Caac [caac1237][msq]-l-':1",17718,definitely endangered
False,2,0,0,,207,15214,apb,saaa1240,{},-9.60258,language,161.467,,Sa'a,"('Uki Ni Masi [ukin1237]':1,'Ulawa [ulaw1237]':1)'Sa''a [saaa1240][apb]-l-':1",17721,safe
False,0,0,0,,207,15217,brr,bira1254,{},-9.73716,language,160.52,,Birao,'Birao [bira1254][brr]-l-':1,17724,safe
False,6,0,0,,207,15217,tlr,tali1259,{},-9.76764,language,160.231,,Talise,"('Koo [kooo1245]':1,'Malagheti [mala1483]':1,'Moli [moli1247]':1,'Nuclear Talise [nucl1469]':1,'Poleo [pole1240]':1,'Tolo {Solomon Islands} [tolo1254]':1)'Talise [tali1259][tlr]-l-':1",17725,safe
False,2,0,0,,207,15223,llx,laua1243,{},-18.2131,language,-178.785,,Lauan,"('Lau Island [lauu1248]':1,'Vanua Balavu [vanu1243]':1)'Lauan [laua1243][llx]-l-':1",17733,safe
False,0,0,0,,207,15223,goo,gone1237,{},-16.5886,language,178.599,,Gone Dau,'Gone Dau [gone1237][goo]-l-':1,17734,safe
False,0,0,0,,207,15223,lmv,loma1261,{},-18.0001,language,179.306,,Lomaiviti,'Lomaiviti [loma1261][lmv]-l-':1,17735,safe
False,8,0,0,,207,15223,fij,fiji1243,{},-18.0,language,178.33,,Fijian,"('Bau {Fijian} [bauu1243]':1,'Central Vanua Levu [cent2061]':1,'Kadavu [kada1285]':1,'Northeast Vanua Levu [nort2843]':1,'Northeast Viti Levu [nort2842]':1,'Southeast Vanua Levu [sout2863]':1,'Southeast Viti Levu [sout2864]':1,'West Vanua Levu [west2514]':1)'Fijian [fiji1243][fij]-l-':1",17736,safe
False,0,0,0,,207,15224,yki,yoke1238,{},-1.68798,language,138.028,,Yoke,'Yoke [yoke1238][yki]-l-':1,17737,definitely endangered
False,0,0,0,,207,15224,NOCODE_Pauwi,pauw1243,{},-1.65,language,137.8,,Pauwi,'Pauwi [pauw1243]-l-':1,17738,extinct
False,0,0,0,,207,15226,gop,yere1243,{},-3.01713,language,134.656,,Yeretuar,'Yeretuar [yere1243][gop]-l-':1,17740,definitely endangered
False,0,0,0,,207,15227,mvx,meos1237,{},-2.07828,language,134.378,,Meoswar,'Meoswar [meos1237][mvx]-l-':1,17742,definitely endangered
False,0,0,0,,207,15227,dsn,dusn1237,{},-2.73859,language,134.391,,Dusner,'Dusner [dusn1237][dsn]-l-':1,17743,critically endangered
False,1,0,0,,207,15232,gei,gebe1237,{},-0.07877,language,129.424,,Gebe,('Umera [umer1237]':1)'Gebe [gebe1237][gei]-l-':1,17747,definitely endangered
False,0,0,0,,207,15235,bhc,biga1238,{},-1.99574,language,130.272,,Biga,'Biga [biga1238][bhc]-l-':1,17750,definitely endangered
False,2,0,0,,207,15235,wgo,waig1244,{},-0.17957,language,130.917,,Waigeo,"('Metnyo [metn1237]':1,'Metsam [mets1238]':1)'Waigeo [waig1244][wgo]-l-':1",17751,definitely endangered
False,0,0,0,,207,15236,xmt,matb1237,{},-1.8801,language,130.075,,Matbat,'Matbat [matb1237][xmt]-l-':1,17753,vulnerable
False,0,0,0,,207,17216,xks,kumb1274,{},-5.34485,language,123.154,,Kumbewaha,'Kumbewaha [kumb1274][xks]-l-':1,19157,definitely endangered
False,0,0,0,,207,17216,llm,lasa1237,{},-5.23602,language,123.129,,Lasalimu,'Lasalimu [lasa1237][llm]-l-':1,19158,vulnerable
False,2,0,0,,207,17218,zka,kaim1241,{},-5.65447,language,122.538,,Kaimbulawa,"('Kambe-Kambero [kamb1301]':1,'Lantoi [lant1240]':1)'Kaimbulawa [kaim1241][zka]-l-':1",19163,vulnerable
False,0,0,0,,207,17343,bqr,buru1304,{},3.36912,language,117.012,,Burusu,'Burusu [buru1304][bqr]-l-':1,19224,safe
False,7,0,0,,207,17374,sib,sebo1238,{},3.42701,language,114.178,,Sebop,"('Bah Malei [bahm1237]':1,'Lirong [liro1237]':1,'Long Atun [long1398]':1,'Long Ekang [long1400]':1,'Long Luyang [long1397]':1,'Long Pokun [long1399]':1,'Tinjar Sibop [tinj1237]':1)'Sebop [sebo1238][sib]-l-':1",19226,vulnerable
False,9,0,0,,207,17374,pne,west2563,{},3.4667,language,114.523,,Western Penan,"('Bok Penan [bokp1241]':1,'Jelalong Penan [jela1245]':1,'Nibong [nibo1237]':1,'Penan Apo [pena1266]':1,'Penan Gang [pena1264]':1,'Penan Lanying [pena1267]':1,'Penan Lusong [pena1265]':1,'Penan Silat [pena1268]':1,'Sipeng [sipe1237]':1)'Western Penan [west2563][pne]-l-':1",19227,vulnerable
False,0,0,0,,207,17474,mqg,kota1275,{},-0.27049,language,116.297,,Kota Bangun Kutai Malay,'Kota Bangun Kutai Malay [kota1275][mqg]-l-':1,19257,safe
False,2,0,0,,207,17490,ify,kele1259,{},16.7099,language,121.035,,Keley-i Kallahan,"('Bayninan [bayn1237]':1,'Ya-Tuka [yatu1237]':1)'Keley-i Kallahan [kele1259][ify]-l-':1",19283,safe
False,2,0,0,,207,17490,kak,ahin1234,{},16.321,language,120.90003,,Ahin-Kayapa Kalanguya,"('Kayapa Kallahan [kaya1320]':1,'Tinoc Kallahan [tino1235][tne]':1)'Ahin-Kayapa Kalanguya [ahin1234][kak]-l-':1",19284,safe
False,3,0,0,,207,17493,ifk,tuwa1243,{},16.6646,language,121.113,,Tuwali Ifugao,"('Hapao Ifugao [hapa1237]':1,'Hungduan Ifugao [hung1279]':1,'Lagawe Ifugao [laga1242]':1)'Tuwali Ifugao [tuwa1243][ifk]-l-':1",19287,safe
False,2,0,0,,207,17493,ifa,amga1235,{},16.9016,language,121.042,,Amganad Ifugao,"('Banaue Ifugao [bana1290]':1,'Burnay Ifugao [burn1237]':1)'Amganad Ifugao [amga1235][ifa]-l-':1",19289,safe
False,0,0,0,,207,17494,itb,bino1237,{},17.5972,language,120.876,,Binongan Itneg,'Binongan Itneg [bino1237][itb]-l-':1,19290,safe
False,0,0,0,,207,17494,iti,inla1260,{},17.61752,language,120.65389,,Inlaod Itneg,'Inlaod Itneg [inla1260][iti]-l-':1,19291,vulnerable
False,3,0,0,,207,17509,apx,aput1237,{},-7.84732,language,126.496,,Aputai,"('Ilputih {Aputai} [ilpu1239]':1,'Lurang [lura1237]':1,'Welemur [wele1238]':1)'Aputai [aput1237][apx]-l-':1",19301,definitely endangered
False,2,0,0,,207,17509,wet,pera1257,{},-7.62349,language,126.576,,Perai,"('Moning [moni1260]':1,'Uhak [uhak1237]':1)'Perai [pera1257][wet]-l-':1",19302,vulnerable
False,0,0,0,,207,17548,lwt,lewo1244,{},-8.54573,language,122.747,,Lewotobi,'Lewotobi [lewo1244][lwt]-l-':1,19318,safe
False,0,0,0,,207,17548,NOCODE_Pukaunu,puka1244,{},-8.405661,language,122.690759,,Pukaunu,'Pukaunu [puka1244]-l-':1,19319,safe
False,12,0,0,,207,17548,slp,lama1277,{},-8.36439,language,122.803,,Lamaholot,"((('Baipito [baip1234]':1,('Lewolema [lewo1251]':1,'Waibalun [waib1246]':1)'Lewolema-Waibalun [lewo1250]':1)'East Lamaholot [east2807]':1,(('Bama Lamaholot [bama1253]':1,'Lewolaga [lewo1249]':1)'Lewolaga-Bama [lewo1248]':1,'Tanjung Bunga [tanj1250]':1)'West Lamaholot [west2542]':1)'Ile Mandiri [nucl1534]':1,'Ritaebang [west2543]':1)'Lamaholot [lama1277][slp]-l-':1",19320,safe
False,2,0,0,,207,17551,ila,ilea1237,{},-8.38636,language,123.442,,Ile Ape,"('North Ile Ape [nort2868]':1,'South Ile Ape [sout2897]':1)'Ile Ape [ilea1237][ila]-l-':1",19324,vulnerable
False,10,0,0,,207,17551,adr,adon1237,{},-8.32027,language,123.159,,Adonara,"('Botun [botu1239]':1,('Dulhi [dulh1234]':1,'Kiwangona [kiwa1252]':1)'East Adonara [east2470]':1,('Lamakera [lama1298]':1,'Watan [wata1254]':1)'East Solor [east2469]':1,('Horowura [horo1249]':1,'Waiwadan [waiw1246]':1)'West Adonara [west2544]':1)'Adonara [adon1237][adr]-l-':1",19325,safe
False,0,0,0,,207,17554,lmf,sout2896,{},-8.49783,language,123.531,,Eastern Atadei,'Eastern Atadei [sout2896][lmf]-l-':1,19326,safe
False,4,0,0,,207,17554,lvu,levu1239,{},-8.47094,language,123.44,,Central Lembata-Lewokukun,"(('Kalikasa [kali1300]':1,'Lewuka [nucl1535]':1)'Central Lembata [cent2336]':1,'Lewokukun [lewo1247]':1)'Central Lembata-Lewokukun [levu1239][lvu]-l-':1",19327,safe
False,0,0,0,,207,17568,akg,anak1240,{},-9.63425,language,119.605,,Anakalangu,'Anakalangu [anak1240][akg]-l-':1,19330,vulnerable
False,2,0,0,,207,17568,wnk,wanu1241,{},-9.69834,language,119.468,,Wanukaka,"('Nuclear Wanukaka [nucl1520]':1,'Rua [ruaa1237]':1)'Wanukaka [wanu1241][wnk]-l-':1",19331,definitely endangered
False,2,0,0,,207,17580,end,ende1246,{},-8.70998,language,121.555,,Ende,"('Nga''o [ngao1245]':1,'Nuclear Ende [nucl1522]':1)'Ende [ende1246][end]-l-':1",19350,safe
False,0,0,0,,207,17580,ljl,lioo1240,{},-8.68615,language,121.832,,Li'o,'Li''o [lioo1240][ljl]-l-':1,19351,safe
False,0,0,0,,207,17581,ssq,soaa1237,{},-8.6778,language,121.048,,So'a,'So''a [soaa1237][ssq]-l-':1,19352,vulnerable
False,0,0,0,,207,17581,ror,rong1269,{},-8.84604,language,120.702,,Rongga,'Rongga [rong1269][ror]-l-':1,19353,definitely endangered
False,3,0,0,,207,17581,nxg,ngad1261,{},-8.79508,language,120.976,,Ngad'a,"('Bajawa [baja1259]':1,'Central Ngada [cent2074]':1,'South Ngada [sout2884]':1)'Ngad''a [ngad1261][nxg]-l-':1",19354,safe
False,3,0,0,,207,17584,ges,gese1240,{},-3.8016,language,130.701,,Geser-Gorom,"('Goram Laut [gora1263]':1,'Kelimuri [keli1251]':1,'Mina Mina Gorong [mina1270]':1)'Geser-Gorom [gese1240][ges]-l-':1",19355,safe
False,0,0,0,,207,17584,bvt,bati1253,{},-3.61403,language,130.815,,Bati (Indonesia),'Bati {Indonesia} [bati1253][bvt]-l-':1,19356,definitely endangered
False,3,0,0,,207,17586,asl,asil1242,{},-3.67302,language,127.952,,Asilulu,"('Negeri Lima [nege1241]':1,'Nuclear Asilulu [nucl1531]':1,'Ureng [uren1238]':1)'Asilulu [asil1242][asl]-l-':1",19359,vulnerable
False,0,0,0,,207,17588,jal,yala1266,{},-3.3619,language,129.315,,Yalahatan-Haruru-Awaiya,'Yalahatan-Haruru-Awaiya [yala1266][jal]-l-':1,19363,vulnerable
False,4,0,0,,207,17593,wha,manu1258,{},-3.1109,language,129.429,,Manusela,"('Hatuolu [hatu1246]':1,'Kanikeh [kani1284]':1,'Maneo [mane1264]':1,'South Manusela [sout2894]':1)'Manusela [manu1258][wha]-l-':1",19368,safe
False,0,0,0,,207,17593,hud,huau1237,{},-2.95835,language,129.202,,Huaulu,'Huaulu [huau1237][hud]-l-':1,19369,vulnerable
False,0,0,0,,207,17594,nni,nort2867,{},-2.93154,language,129.277,,North Nuaulu,'North Nuaulu [nort2867][nni]-l-':1,19370,vulnerable
False,0,0,0,,207,17594,nxl,sout2895,{},-3.23411,language,129.148,,South Nuaulu,'South Nuaulu [sout2895][nxl]-l-':1,19371,vulnerable
False,3,0,0,,207,17603,szn,sula1245,{},-2.30765,language,125.966,,Sula,"('Facei [face1237]':1,'Fagudu [fagu1237]':1,'Falahu [fala1244]':1)'Sula [sula1245][szn]-l-':1",19381,safe
False,0,0,0,,207,17603,mqc,mang1408,{},-1.87941,language,125.822,,Mangole,'Mangole [mang1408][mqc]-l-':1,19382,safe
False,0,0,0,,207,17604,huw,huku1237,{},-3.274,language,126.194,,Hukumina,'Hukumina [huku1237][huw]-l-':1,19383,critically endangered
False,4,0,0,,207,17604,mhs,buru1303,{},-3.43957,language,126.632,,Buru (Indonesia),"('Central Buru [cent2076]':1,'Fogi [fogi1237]':1,'Masarete [masa1305]':1,'Wae Sama [waes1237]':1)'Buru {Indonesia} [buru1303][mhs]-l-':1",19384,safe
False,2,0,0,,207,17604,lcl,lise1239,{},-3.27358,language,126.981,,Lisela,"('Nuclear Lisela [nucl1526]':1,'Tagalisa [taga1267]':1)'Lisela [lise1239][lcl]-l-':1",19385,vulnerable
False,0,0,0,,207,17608,aui,anuk1239,{},-9.6692,language,149.822,,Anuki,'Anuki [anuk1239][aui]-l-':1,19386,definitely endangered
False,0,0,0,,207,17608,gvs,guma1254,{},-9.28497,language,150.762,,Gumawana,'Gumawana [guma1254][gvs]-l-':1,19389,safe
False,2,0,0,,207,17609,tte,bwan1241,{},-10.6599,language,151.034,,Bwanabwana,"('Kwalaiwa [kwal1256]':1,'Wale [wale1245]':1)'Bwanabwana [bwan1241][tte]-l-':1",19392,safe
False,0,0,0,,207,17609,bxh,buhu1237,{},-10.5074,language,150.18,,Buhutu,'Buhutu [buhu1237][bxh]-l-':1,19393,safe
False,0,0,0,,207,17609,oyy,oyao1237,{},-10.5392,language,150.658,,Oya'oya,'Oya''oya [oyao1237][oyy]-l-':1,19394,vulnerable
False,2,0,0,,207,17609,wgb,waga1268,{},-10.41792,language,150.37814,,Wagawaga,"('Gamadoudou [gama1252]':1,'Nuclear Wagawaga [nucl1501]':1)'Wagawaga [waga1268][wgb]-l-':1",19395,safe
False,0,0,0,,207,17609,kud,auhe1237,{},-10.0959,language,151.002,,'Auhelawa,'''Auhelawa [auhe1237][kud]-l-':1,19396,safe
False,0,0,0,,207,17609,unu,unub1234,{},,language,,,Unubahe,'Unubahe [unub1234][unu]-l-':1,19398,critically endangered
False,2,0,0,,207,17611,mpx,misi1243,{},-10.6821,language,152.696,,Misima-Paneati,"('Nasikwabw [nasi1246]':1,'Tewatewa [tewa1259]':1)'Misima-Paneati [misi1243][mpx]-l-':1",19401,safe
False,4,0,0,,207,17612,nmw,nimo1246,{},-11.2297,language,153.158,,Nimoa,"('Panatinani [pana1300]':1,'Panawina [pana1301]':1,'Sabari [saba1264]':1,'Western Point [west2529]':1)'Nimoa [nimo1246][nmw]-l-':1",19403,safe
